School DBN,Type of School,Article.28,Article.28.Name,Article.31.Clininc.Onsite,Article.31.Provider,Funded.Article.31.Clinic,Community.School.w..MH.Funding,SRT,Promise.Zone,X100.Schools.Project,School.MH.Supervisor,School.MH.Consultant,School.Name,Address,lon,lat,geoAddress
30Q084,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Kaippallil,P.S. 084 Steinway,"22-45 41 STREET,QUEENS,NY,11105",-73.906108,40.7711822,"22-45 41st st, astoria, ny 11105, usa"
30Q085,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Kaippallil,P.S. 085 Judge Charles Vallone,"23-70 31 STREET,QUEENS,NY,11105",-73.9148429,40.7730089,"23-70 31st st, astoria, ny 11105, usa"
30Q092,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,P.S. 092 Harry T. Stewart Sr.,"99-01 34 AVENUE,QUEENS,NY,11368",-73.8687551,40.7561516,"99-01 34th ave, flushing, ny 11368, usa"
30Q111,Community School,,.,,,,Former Renewal,,,,,,P.S. 111 Jacob Blackwell,"37-15 13 STREET,QUEENS,NY,11101",-73.9392002,40.7586787,"37-15 13th st, long island city, ny 11101, usa"
30Q112,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,P.S. 112 Dutch Kills,"25-05 37 AVENUE,QUEENS,NY,11101",-73.9340143,40.7572054,"25-05 37th ave, long island city, ny 11101, usa"
30Q122,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Kaippallil,P.S. 122 Mamie Fay,"21-21 DITMARS BOULEVARD,QUEENS,NY,11105",-73.9160468,40.7802869,"21-21 ditmars blvd, queens, ny 11105, usa"
30Q127,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,P.S. 127 Aerospace Science Magnet School,"98-01 25 AVENUE,QUEENS,NY,11369",-73.8711964,40.7649787,"98-01 25th ave, flushing, ny 11369, usa"
30Q141,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Kaippallil,I.S. 141 The Steinway,"37-11 21 AVENUE,QUEENS,NY,11105",-73.9045733,40.7756029,"37-11 21st ave, long island city, ny 11105, usa"
30Q145,PIP,X,H+H Gotham,X,Elmhurst,,,,,,,,I.S. 145 Joseph Pulitzer,"33-34 80 STREET,QUEENS,NY,11372",-73.8875943,40.7543262,"33-34 80th st, flushing, ny 11372, usa"
30Q148,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,P.S. 148 Queens,"89-02 32 AVENUE,QUEENS,NY,11369",-73.878619,40.7576279,"89-02 32nd ave, flushing, ny 11369, usa"
30Q149,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,P.S. 149 Christa McAuliffe,"93-11 34 AVENUE,QUEENS,NY,11372",-73.874204,40.7552247,"93-11 34th ave, jackson heights, ny 11372, usa"
30Q150,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,P.S. 150 Queens,"40-01 43 AVENUE,QUEENS,NY,11104",-73.9233202,40.7457471,"40-01 43rd ave, sunnyside, ny 11104, usa"
30Q152,Consultant Program,,.,,,,,,,,Tina Scandul,Shivani Bohara,P.S. 152 Gwendoline N. Alleyne School,"33-52 62 STREET,QUEENS,NY,11377",-73.9003921,40.7529503,"33-52 62nd st, flushing, ny 11377, usa"
30Q171,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,P.S. 171 Peter G. Van Alst,"14-14 29 AVENUE,QUEENS,NY,11102",-73.9294621,40.7710982,"14-14 29th ave, long island city, ny 11102, usa"
30Q212,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,P.S. 212,"34-25 82 STREET,QUEENS,NY,11372",-73.8846539,40.7530599,"34-25 82nd st, flushing, ny 11372, usa"
30Q222,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,P.S. Q222 - Fire Fighter Christopher A. Santora School,"86-15 37 AVENUE,QUEENS,NY,11372",-73.8800253,40.7503904,"86-15 37th ave, jackson heights, ny 11372, usa"
30Q227,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,I.S. 227 Louis Armstrong,"32-02 JUNCTION BOULEVARD,QUEENS,NY,11369",-73.874573,40.757566,"32-02 junction blvd, flushing, ny 11369, usa"
30Q228,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,The Ivan Lafayette Early Childhood School of the Arts,"32-63 93 STREET,QUEENS,NY,11369",-73.8748472,40.7570142,"32-63 93rd st, east elmhurst, ny 11369, usa"
30Q230,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,I.S. 230,"73-10 34 AVENUE,JACKSON HEIGHTS,NY,11372",-73.8928407,40.7526398,"73-10 34th ave, flushing, ny 11372, usa"
30Q234,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Kaippallil,P.S. 234,"30-15 29 STREET,QUEENS,NY,11102",-73.9232147,40.7668892,"30-15 29th st, astoria, ny 11102, usa"
30Q235,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Kaippallil,Academy for New Americans,"30-14 30 STREET,QUEENS,NY,11102",-73.9232147,40.7668892,"30-14 30th st, astoria, ny 11102, usa"
30Q280,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,P.S. 280,"34-20 94TH STREET,QUEENS,NY,11372",-73.8739284,40.7537964,"34-20 94th st, jackson heights, ny 11372, usa"
30Q286,Consultant Program,,.,,,,,,,,Ayanna McNeill IC,Lachelle Dungee,"Young Women's Leadership School, Astoria","23-15 NEWTOWN AVENUE,QUEENS,NY,11102",-73.9241864,40.7713141,"23-15 newtown ave, astoria, ny 11102, usa"
30Q291,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,Hunters Point Community Middle School,"1-50 51ST AVENUE,QUEENS,NY,11101",-73.9590478,40.7434794,"1-50 51st ave, long island city, ny 11101, usa"
30Q300,Consultant Program,,.,,,,,,,,Tina Scandul,Ashley Kaippallil,The 30th Avenue School (G&T Citywide),"28-37 29 STREET,QUEENS,NY,11102",-73.9228684,40.7682614,"28-37 29th st, long island city, ny 11102, usa"
30Q301,Consultant Program,,.,,,,,,,,Ayanna McNeill IC,Lachelle Dungee,Academy for Careers in Television and Film,"1-50 51ST AVENUE,QUEENS,NY,11101",-73.9590478,40.7434794,"1-50 51st ave, long island city, ny 11101, usa"
30Q329,Consultant Program,,.,,,,,,,,Tina Scandul,Parabit Kaur,East Elmhurst Community School,"26-25 97TH STREET,QUEENS,NY,11369",-73.8719071,40.7616088,"26-25 97th st, east elmhurst, ny 11369, usa"
30Q445,PIP,,.,X,Mental Health Providers of Western Queens,X,,,,,,,William Cullen Bryant High School,"48-10 31 AVENUE,QUEENS,NY,11103",-73.9103778,40.7576896,"48-10 31st ave, astoria, ny 11103, usa"
30Q450,Community School,X,H+H Gotham,X,Child Center of NY,X,Renewal,,,,,,Long Island City High School,"14-30 BROADWAY,QUEENS,NY,11106",-73.9330529,40.7654697,"14-30 broadway, astoria, ny 11106, usa"
30Q501,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,Frank Sinatra School of the Arts High School,"35-12 35TH AVENUE,QUEENS,NY,11106",-73.9251031,40.756089,"35-12 35th ave, queens, ny 11106, usa"
30Q502,PIP,,.,,,,,,,,Tina Scandul,David Lesser,Information Technology High School,"21-16 44TH ROAD,QUEENS,NY,11101",-73.946414,40.7485509,"21-16 44th rd, long island city, ny 11101, usa"
30Q555,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,Newcomers High School,"28-01 41 AVENUE,QUEENS,NY,11101",-73.9368591,40.7514381,"28-01 41st ave, long island city, ny 11101, usa"
30Q575,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,Academy of American Studies,"28-04 41 AVENUE,LONG ISLAND CITY,NY,11101",-73.9374695,40.7512453,"28-4 41st ave, long island city, ny 11101, usa"
30Q580,Consultant Program,,.,,,,,,,,Tina Scandul,David Lesser,Baccalaureate School for Global Education,"34-12 36 AVENUE,QUEENS,NY,11106",-73.9269635,40.7550475,"34-12 36th ave, queens, ny 11106, usa"
31R001,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 001 Tottenville,"58 SUMMIT STREET,STATEN ISLAND,NY,10307",-74.2440227,40.5088636,"58 summit st, staten island, ny 10307, usa"
31R003,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 003 The Margaret Gioiosa School,"80 SOUTH GOFF AVENUE,STATEN ISLAND,NY,10309",-74.2116043,40.5205912,"80 s goff ave, staten island, ny 10309, usa"
31R004,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 004 Maurice Wollin,"200 NEDRA LANE,STATEN ISLAND,NY,10312",-74.1955161,40.5523733,"200 nedra ln, staten island, ny 10312, usa"
31R005,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 005 Huguenot,"348 DEISIUS STREET,STATEN ISLAND,NY,10312",-74.1876823,40.5296379,"348 deisius st, staten island, ny 10312, usa"
31R006,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 6 Corporal Allan F. Kivlehan School,"555 PAGE AVENUE,STATEN ISLAND,NY,10307",-74.2304292,40.5102741,"555 page ave, staten island, ny 10307, usa"
31R008,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 8 Shirlee Solomon,"112 LINDENWOOD ROAD,STATEN ISLAND,NY,10308",-74.1519507,40.5476445,"112 lindenwood rd, staten island, ny 10308, usa"
31R009,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,Naples Street Elementary School,"1055 TARGEE STREET,STATEN ISLAND,NY,10304",-74.0909143,40.602419,"1055 targee st, staten island, ny 10304, usa"
31R010,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,Fort Hill Collaborative Elementary School,"80 MONROE AVENUE,STATEN ISLAND,NY,10301",-74.0794421,40.6397295,"80 monroe ave, staten island, ny 10301, usa"
31R011,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,P.S. 11 Thomas Dongan School,"50 JEFFERSON STREET,STATEN ISLAND,NY,10304",-74.0979481,40.5907823,"50 jefferson st, staten island, ny 10304, usa"
31R013,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 013 M. L. Lindemeyer,"191 VERMONT AVENUE,STATEN ISLAND,NY,10305",-74.0692084,40.6129444,"191 vermont ave, staten island, ny 10305, usa"
31R016,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 016 John J. Driscoll,"80 MONROE AVENUE,STATEN ISLAND,NY,10301",-74.0794421,40.6397295,"80 monroe ave, staten island, ny 10301, usa"
31R018,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 018 John G. Whittier,"221 BROADWAY,STATEN ISLAND,NY,10310",-74.117114,40.6367163,"221 broadway, staten island, ny 10310, usa"
31R019,Consultant Program,,.,,,,,X,,,Heather D' Auria,Kathleen Conger,P.S. 019 The Curtis School,"780 POST AVENUE,STATEN ISLAND,NY,10310",-74.1268879,40.630563,"780 post ave, staten island, ny 10310, usa"
31R020,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 020 Port Richmond,"161 PARK AVENUE,STATEN ISLAND,NY,10302",-74.1325289,40.6366649,"161 park ave, staten island, ny 10302, usa"
31R021,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 21 Margaret Emery-Elm Park,"168 HOOKER PLACE,STATEN ISLAND,NY,10303",-74.1446112,40.6313074,"168 hooker pl, staten island, ny 10302, usa"
31R022,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 022 Graniteville,"1860 FOREST AVENUE,STATEN ISLAND,NY,10303",-74.1506485,40.6249594,"1860 forest ave, staten island, ny 10303, usa"
31R023,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 023 Richmondtown,"30 NATICK STREET,STATEN ISLAND,NY,10306",-74.1334218,40.5705973,"30 natick st, staten island, ny 10306, usa"
31R024,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,I.S. 024 Myra S. Barnes,"225 CLEVELAND AVENUE,STATEN ISLAND,NY,10308",-74.1455611,40.5457934,"225 cleveland ave, staten island, ny 10308, usa"
31R026,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 026 The Carteret School,"4108 VICTORY BOULEVARD,STATEN ISLAND,NY,10314",-74.1902344,40.5915602,"4108 victory blvd, staten island, ny 10314, usa"
31R028,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,The Eagle Academy for Young Men of Staten Island,"101 WARREN STREET,STATEN ISLAND,NY,10304",-74.0809565,40.6206375,"101 warren st, staten island, ny 10304, usa"
31R029,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 029 Bardwell,"1581 VICTORY BOULEVARD,STATEN ISLAND,NY,10314",-74.1162423,40.6139566,"1581 victory blvd, staten island, ny 10314, usa"
31R030,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 030 Westerleigh,"200 WARDWELL AVENUE,STATEN ISLAND,NY,10314",-74.1331441,40.6178885,"200 wardwell ave, staten island, ny 10314, usa"
31R031,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 031 William T. Davis,"55 LAYTON AVENUE,STATEN ISLAND,NY,10301",-74.0851783,40.6419692,"55 layton ave, staten island, ny 10301, usa"
31R032,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 032 The Gifford School,"232 BARLOW AVENUE,STATEN ISLAND,NY,10308",-74.1554087,40.5589601,"232 barlow ave, staten island, ny 10308, usa"
31R035,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 35 The Clove Valley School,"60 FOOTE AVENUE,STATEN ISLAND,NY,10301",-74.0989589,40.6135779,"60 foote ave, staten island, ny 10301, usa"
31R036,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 036 J. C. Drumgoole,"255 IONIA AVENUE,STATEN ISLAND,NY,10312",-74.1828036,40.543082,"255 ionia ave, staten island, ny 10312, usa"
31R038,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 038 George Cromwell,"421 LINCOLN AVENUE,STATEN ISLAND,NY,10306",-74.0992655,40.5747889,"421 lincoln ave, staten island, ny 10306, usa"
31R039,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 39 Francis J. Murphy Jr.,"71 SAND LANE,STATEN ISLAND,NY,10305",-74.0701722,40.59787,"71 sand ln, staten island, ny 10305, usa"
31R041,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,The Stephanie A. Vierno School,"216 CLAWSON STREET,STATEN ISLAND,NY,10306",-74.1089929,40.5739113,"216 clawson st, staten island, ny 10306, usa"
31R042,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 042 Eltingville,"380 GENESEE AVENUE,STATEN ISLAND,NY,10312",-74.1695327,40.5522419,"380 genesee ave, staten island, ny 10312, usa"
31R045,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,P.S. 045 John Tyler,"58 LAWRENCE AVENUE,STATEN ISLAND,NY,10310",-74.107387,40.6285385,"58 lawrence ave, staten island, ny 10310, usa"
31R046,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,P.S. 046 Albert V. Maniscalco,"41 REID AVENUE,STATEN ISLAND,NY,10305",-74.0804058,40.5942417,"41 reid ave, staten island, ny 10305, usa"
31R047,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,CSI High School for International Studies,"100 ESSEX DRIVE,STATEN ISLAND,NY,10314",-74.1588842,40.5817795,"100 essex dr, staten island, ny 10314, usa"
31R048,Consultant Program,,.,,,,,,,,,,,"1050 Targee Street,Staten Island,NY,10304",-74.0919709,40.6030173,"1050 targee st, staten island, ny 10304, usa"
31R049,PIP,,.,X,Staten Island Mental Health,,,,,,,,I.S. 49 Berta A. Dreyfus,"101 WARREN STREET,STATEN ISLAND,NY,10304",-74.0809565,40.6206375,"101 warren st, staten island, ny 10304, usa"
31R051,PIP,,.,,,,,,,,,,I.S. 051 Edwin Markham,"20 HOUSTON STREET,STATEN ISLAND,NY,10302",-74.1450074,40.6229901,"20 houston st, staten island, ny 10302, usa"
31R052,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,P.S. 052 John C. Thompson,"450 BUEL AVENUE,STATEN ISLAND,NY,10305",-74.0882987,40.582345,"450 buel ave, staten island, ny 10305, usa"
31R053,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,The Barbara Esselborn School,"330 DURANT AVENUE,STATEN ISLAND,NY,10308",-74.137382,40.5521285,"330 durant ave, staten island, ny 10308, usa"
31R054,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,P.S. 054 Charles W. Leng,"1060 WILLOWBROOK ROAD,STATEN ISLAND,NY,10314",-74.1378509,40.6027868,"1060 willowbrook rd, staten island, ny 10314, usa"
31R055,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,P.S. 055 Henry M. Boehm,"54 OSBORNE STREET,STATEN ISLAND,NY,10312",-74.1635459,40.5364146,"54 osborne st, staten island, ny 10312, usa"
31R056,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,P.S. 56 The Louis Desario School,"250 KRAMER AVENUE,STATEN ISLAND,NY,10309",-74.2139431,40.5419698,"250 kramer ave, staten island, ny 10309, usa"
31R058,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,Space Shuttle Columbia School,"77 MARSH AVENUE,STATEN ISLAND,NY,10314",-74.1606039,40.5832107,"77 marsh ave, staten island, ny 10314, usa"
31R059,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,The Harbor View School,"300 Richmond Terrace,STATEN ISLAND,NY,10301",-74.0832528,40.6476862,"300 richmond terrace, staten island, ny 10301, usa"
31R060,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,P.S. 060 Alice Austen,"55 MERRILL AVENUE,STATEN ISLAND,NY,10314",-74.1624387,40.6104171,"55 merrill ave, staten island, ny 10314, usa"
31R062,Consultant Program,,.,,,,,,,,Heather D' Auria,Kathleen Conger,The Kathleen Grimm School for Leadership and Sustainability,"644 Bloomingdale Road,STATEN ISLAND,NY,10309",-74.2189436,40.5414171,"644 bloomingdale rd, staten island, ny 10309, usa"
31R064,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,Gaynor McCown Expeditionary Learning School,"100 ESSEX DRIVE,STATEN ISLAND,NY,10314",-74.1588842,40.5817795,"100 essex dr, staten island, ny 10314, usa"
31R065,Consultant Program,,.,,,,,,,,Heather D' Auria,Latiana Wilson,P.S. 65 The Academy of Innovative Learning,"98 GRANT STREET,STATEN ISLAND,NY,10301",-74.0783867,40.6337394,"98 grant st, staten island, ny 10301, usa"
31R069,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,P.S. 069 Daniel D. Tompkins,"144 KEATING PLACE,STATEN ISLAND,NY,10314",-74.1573012,40.5914223,"144 keating pl, staten island, ny 10314, usa"
31R072,PIP,,.,,,,,,,,,,I.S. 072 Rocco Laurie,"33 FERNDALE AVENUE,STATEN ISLAND,NY,10314",-74.1585325,40.5924704,"33 ferndale ave, staten island, ny 10314, usa"
31R074,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,P.S. 74 Future Leaders Elementary School,"211 DANIEL LOW TERRACE,STATEN ISLAND,NY,10301",-74.0795339,40.6388141,"211 daniel low terrace, staten island, ny 10301, usa"
31R075,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,I.S. 075 Frank D. Paulo,"455 HUGUENOT AVENUE,STATEN ISLAND,NY,10312",-74.1972963,40.5443339,"455 huguenot ave, staten island, ny 10312, usa"
31R078,Community School,,.,X,Staten Island Mental Health Society,,AIDP,,,,,,P.S. 78,"100 TOMPKINS AVENUE,STATEN ISLAND,NY,10304",-74.0791209,40.6222361,"100 tompkins ave., staten island, ny 10304, usa"
31R080,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,The Michael J. Petrides School,"715 OCEAN TERRACE,STATEN ISLAND,NY,10301",-74.1050929,40.608634,"715 ocean terrace, staten island, ny 10301, usa"
31R445,Community School,X,Northwell SIUH,,,,AIDP,,,,,,Port Richmond High School,"85 ST JOSEPHS AVENUE,STATEN ISLAND,NY,10302",-74.142015,40.634843,"85 st josephs ave, staten island, ny 10302, usa"
31R450,PIP,X,Children's Aid Society,X,Children's Aid,X,,,,,,,Curtis High School,"105 HAMILTON AVENUE,STATEN ISLAND,NY,10301",-74.0816561,40.645186,"105 hamilton ave, staten island, ny 10301, usa"
31R455,PIP,,.,,,,,,,,,,Tottenville High School,"100 LUTEN AVENUE,STATEN ISLAND,NY,10312",-74.193519,40.528303,"100 luten ave, staten island, ny 10312, usa"
31R460,PIP,X,.,,RUMC,,,,,,,,Susan E. Wagner High School,"1200 MANOR ROAD,STATEN ISLAND,NY,10314",-74.1249136,40.5974853,"1200 manor rd, staten island, ny 10314, usa"
31R470,Consultant Program,,.,,,,,,,,Heather D' Auria,Lisamarie Mauro,Concord High School,"109 RHINE AVENUE,STATEN ISLAND,NY,10304",-74.0867844,40.6108168,"109 rhine ave, staten island, ny 10304, usa"
31R600,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,Ralph R. McKee Career and Technical Education High School,"290 ST MARKS PLACE,STATEN ISLAND,NY,10301",-74.0794093,40.6430342,"290 st marks pl, staten island, ny 10301, usa"
31R605,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,Staten Island Technical High School,"485 CLAWSON STREET,STATEN ISLAND,NY,10306",-74.1163441,40.5681356,"485 clawson st, staten island, ny 10306, usa"
31R861,Consultant Program,,.,,,,,,,,Heather D' Auria,Geoffrey DeBery,Staten Island School of Civic Leadership,"280 REGIS DRIVE,STATEN ISLAND,NY,10314",-74.1644159,40.6204522,"280 regis dr, staten island, ny 10314, usa"
32K045,Consultant Program,,.,,,,,,,,Marcia Chichester,Michelle Taylor-Russell,P.S./I.S. 045 Horace E. Greene,"84 SCHAEFER STREET,BROOKLYN,NY,11207",-73.910155,40.6867032,"84 schaefer st, brooklyn, ny 11207, usa"
32k075,Consultant Program,,.,,,,,,,,Marcia Chichester,Audra Fiumefreddo,P.S. 075 Mayda Cortiella,"95 GROVE STREET,BROOKLYN,NY,11221",-73.9215154,40.6933407,"95 grove st, brooklyn, ny 11221, usa"
32K086,Consultant Program,,.,,,,,,,,Marcia Chichester,Michelle Taylor-Russell,P.S. 086 The Irvington,"220 IRVING AVENUE,BROOKLYN,NY,11237",-73.9176601,40.7007483,"220 irving ave, brooklyn, ny 11237, usa"
32K106,Consultant Program,,.,,,,,,,,Marcia Chichester,Audra Fiumefreddo,P.S. 106 Edward Everett Hale,"1328 PUTNAM AVENUE,BROOKLYN,NY,11221",-73.9125749,40.6937081,"1328 putnam ave, brooklyn, ny 11221, usa"
32K123,Consultant Program,,.,,,,,,,,Marcia Chichester,Michelle Taylor-Russell,P.S. 123 Suydam,"100 IRVING AVENUE,BROOKLYN,NY,11237",-73.9225744,40.7039048,"100 irving ave, brooklyn, ny 11237, usa"
32K151,Consultant Program,,.,,,,,,,,Marcia Chichester,Michelle Taylor-Russell,P.S. 151 Lyndon B. Johnson,"763 KNICKERBOCKER AVENUE,BROOKLYN,NY,11207",-73.9082333,40.6933707,"763 knickerbocker ave, brooklyn, ny 11207, usa"
32K162,Consultant Program,,.,,,,,,,,Marcia Chichester,Michelle Taylor-Russell,J.H.S. 162 The Willoughby,"1390 WILLOUGHBY AVENUE,BROOKLYN,NY,11237",-73.9200201,40.7068713,"1390 willoughby ave, brooklyn, ny 11237, usa"
32K168,Community School,X,H+H Gotham,X,Interborough,X,AIDP,,,,,,The Brooklyn School for Math and Research,"400 IRVING AVENUE,BROOKLYN,NY,11237",-73.9120081,40.6967365,"400 irving ave, brooklyn, ny 11237, usa"
32K291,Community School,Pending,.,X,Interborough,X,Former Renewal,,,,,,J.H.S. 291 Roland Hayes,"231 PALMETTO STREET,BROOKLYN,NY,11221",-73.915361,40.6957854,"231 palmetto st, brooklyn, ny 11221, usa"
32K299,Consultant Program,,.,,,,,,,,Marcia Chichester,Audra Fiumefreddo,P.S. 299 Thomas Warren Field,"88 WOODBINE STREET,BROOKLYN,NY,11221",-73.9178498,40.6909968,"88 woodbine st, brooklyn, ny 11221, usa"
32K349,Community School,,.,X,Interborough,X,Former Renewal,,,,,,"I.S. 349 Math, Science & Tech.","35 STARR STREET,BROOKLYN,NY,11221",-73.9276237,40.7012793,"35 starr st, brooklyn, ny 11221, usa"
32K384,Consultant Program,,.,,,,,,,,Marcia Chichester,Michelle Taylor-Russell,P.S. /I.S. 384 Frances E. Carter,"242 COOPER STREET,BROOKLYN,NY,11207",-73.9050266,40.6897153,"242 cooper st, brooklyn, ny 11207, usa"
32K403,Community School,X,H+H Gotham,X,Interborough,X,AIDP,,,,,,Academy for Environmental Leadership,"400 IRVING AVENUE,BROOKLYN,NY,11237",-73.9120081,40.6967365,"400 irving ave, brooklyn, ny 11237, usa"
32K545,Consultant Program,,.,,,,,,,,Marcia Chichester,Audra Fiumefreddo,EBC High School for Public Service - Bushwick,"1155 DEKALB AVENUE,BROOKLYN,NY,11221",-73.929277,40.6947168,"1155 dekalb ave, brooklyn, ny 11221, usa"
